GRA,NRM,A,CSL,CPN,řškʰ
GRA,NRM,A,CSL,COH,mškʰ
GRA,NRM,A,CSL,CST,ňškʰ
GRA,NRM,A,CSL,MLT,šškʰ
GRA,NRM,A,ASO,UNI,jg
GRA,NRM,A,ASO,DUP,čtʰ
GRA,NRM,A,ASO,DCT,lštʰ
GRA,NRM,A,ASO,AGG,rštʰ
GRA,NRM,A,ASO,SEG,nštʰ
GRA,NRM,A,ASO,CPN,řštʰ
GRA,NRM,A,ASO,COH,mštʰ
GRA,NRM,A,ASO,CST,ňštʰ
GRA,NRM,A,ASO,MLT,šštʰ
GRA,NRM,A,VAR,UNI,pčʰ
GRA,NRM,A,VAR,DUP,čpʰ
GRA,NRM,A,VAR,DCT,lšpʰ
GRA,NRM,A,VAR,AGG,ršpʰ
GRA,NRM,A,VAR,SEG,nšpʰ
GRA,NRM,A,VAR,CPN,řšpʰ
GRA,NRM,A,VAR,COH,mšpʰ
GRA,NRM,A,VAR,CST,ňšpʰ
GRA,NRM,A,VAR,MLT,ššpʰ
GRA,NRM,A,COA,UNI,qčʰ
GRA,NRM,A,COA,DUP,čqʰ
GRA,NRM,A,COA,DCT,lšqʰ
GRA,NRM,A,COA,AGG,ršqʰ
GRA,NRM,A,COA,SEG,nšqʰ
GRA,NRM,A,COA,CPN,řšqʰ
GRA,NRM,A,COA,COH,mšqʰ
GRA,NRM,A,COA,CST,ňšqʰ
GRA,NRM,A,COA,MLT,ššqʰ
DEL,RPV,M,CSL,UNI,tt
DEL,RPV,M,CSL,DUP,tt’
DEL,RPV,M,CSL,DCT,ttʰ
DEL,RPV,M,CSL,AGG,lpt’
DEL,RPV,M,CSL,SEG,rpt’
DEL,RPV,M,CSL,CPN,řpt’
DEL,RPV,M,CSL,COH,lptʰ
DEL,RPV,M,CSL,CST,rptʰ
DEL,RPV,M,CSL,MLT,řptʰ
DEL,RPV,M,ASO,UNI,kk
DEL,RPV,M,ASO,DUP,kk’
DEL,RPV,M,ASO,DCT,kkʰ
DEL,RPV,M,ASO,AGG,lkt’
DEL,RPV,M,ASO,SEG,rkt’
DEL,RPV,M,ASO,CPN,řkt’
DEL,RPV,M,ASO,COH,lktʰ
DEL,RPV,M,ASO,CST,rktʰ
DEL,RPV,M,ASO,MLT,řktʰ
DEL,RPV,M,VAR,UNI,pp
DEL,RPV,M,VAR,DUP,pp’
DEL,RPV,M,VAR,DCT,ppʰ
DEL,RPV,M,VAR,AGG,lpk’
DEL,RPV,M,VAR,SEG,rpk’
DEL,RPV,M,VAR,CPN,řpk’
DEL,RPV,M,VAR,COH,lpkʰ
DEL,RPV,M,VAR,CST,rpkʰ
DEL,RPV,M,VAR,MLT,řpkʰ
DEL,RPV,M,COA,UNI,qq
DEL,RPV,M,COA,DUP,qq’
DEL,RPV,M,COA,DCT,qqʰ
DEL,RPV,M,COA,AGG,ltk’
DEL,RPV,M,COA,SEG,rtk’
DEL,RPV,M,COA,CPN,řtk’
DEL,RPV,M,COA,COH,ltkʰ
DEL,RPV,M,COA,CST,rtkʰ
DEL,RPV,M,COA,MLT,řtkʰ
DEL,RPV,U,CSL,UNI,dd
DEL,RPV,U,CSL,DUP,nçw
DEL,RPV,U,CSL,DCT,pçw
DEL,RPV,U,CSL,AGG,lft’
DEL,RPV,U,CSL,SEG,rft’
DEL,RPV,U,CSL,CPN,řft’
DEL,RPV,U,CSL,COH,lftʰ
DEL,RPV,U,CSL,CST,rftʰ
DEL,RPV,U,CSL,MLT,řftʰ
DEL,RPV,U,ASO,UNI,gg
DEL,RPV,U,ASO,DUP,ňçw
DEL,RPV,U,ASO,DCT,kfw
DEL,RPV,U,ASO,AGG,lxt’
DEL,RPV,U,ASO,SEG,rxt’
DEL,RPV,U,ASO,CPN,řxt’
DEL,RPV,U,ASO,COH,lxtʰ
DEL,RPV,U,ASO,CST,rxtʰ
DEL,RPV,U,ASO,MLT,řxtʰ
DEL,RPV,U,VAR,UNI,bb
DEL,RPV,U,VAR,DUP,mçw
DEL,RPV,U,VAR,DCT,pfw
DEL,RPV,U,VAR,AGG,lfk’
DEL,RPV,U,VAR,SEG,rfk’
DEL,RPV,U,VAR,CPN,řfk’
DEL,RPV,U,VAR,COH,lfkʰ
DEL,RPV,U,VAR,CST,rfkʰ
DEL,RPV,U,VAR,MLT,řfkʰ
DEL,RPV,U,COA,UNI,cf
DEL,RPV,U,COA,DUP,čf
DEL,RPV,U,COA,DCT,qfw
DEL,RPV,U,COA,AGG,lţk’
DEL,RPV,U,COA,SEG,rţk’
DEL,RPV,U,COA,CPN,řţk’
DEL,RPV,U,COA,COH,lţkʰ
DEL,RPV,U,COA,CST,rţkʰ
DEL,RPV,U,COA,MLT,řţkʰ
DEL,RPV,N,CSL,UNI,ţw
DEL,RPV,N,CSL,DUP,dhw
DEL,RPV,N,CSL,DCT,lţw
DEL,RPV,N,CSL,AGG,rţw
DEL,RPV,N,CSL,SEG,mţw
DEL,RPV,N,CSL,CPN,řţw
DEL,RPV,N,CSL,COH,nţw
DEL,RPV,N,CSL,CST,ldhw
DEL,RPV,N,CSL,MLT,rdhw
DEL,RPV,N,ASO,UNI,xw
DEL,RPV,N,ASO,DUP,ňw
DEL,RPV,N,ASO,DCT,lxw
DEL,RPV,N,ASO,AGG,rxw
DEL,RPV,N,ASO,SEG,mxw
DEL,RPV,N,ASO,CPN,řxw
DEL,RPV,N,ASO,COH,ňxw
DEL,RPV,N,ASO,CST,lňw
DEL,RPV,N,ASO,MLT,rňw
DEL,RPV,N,VAR,UNI,fw
DEL,RPV,N,VAR,DUP,vw
DEL,RPV,N,VAR,DCT,lfw
DEL,RPV,N,VAR,AGG,rfw
DEL,RPV,N,VAR,SEG,ňfw
DEL,RPV,N,VAR,CPN,řfw
DEL,RPV,N,VAR,COH,mfw
DEL,RPV,N,VAR,CST,lvw
DEL,RPV,N,VAR,MLT,rvw
DEL,RPV,N,COA,UNI,xhw
DEL,RPV,N,COA,DUP,çw
DEL,RPV,N,COA,DCT,lxhw
DEL,RPV,N,COA,AGG,rxhw
DEL,RPV,N,COA,SEG,mxhw
DEL,RPV,N,COA,CPN,tçw
DEL,RPV,N,COA,COH,ňxhw
DEL,RPV,N,COA,CST,lçw
DEL,RPV,N,COA,MLT,rçw
DEL,RPV,A,CSL,UNI,sw
DEL,RPV,A,CSL,DUP,cw
DEL,RPV,A,CSL,DCT,lsw
DEL,RPV,A,CSL,AGG,rsw
DEL,RPV,A,CSL,SEG,msw
DEL,RPV,A,CSL,CPN,řsw
DEL,RPV,A,CSL,COH,nsw
DEL,RPV,A,CSL,CST,ňsw
DEL,RPV,A,CSL,MLT,ssw
DEL,RPV,A,ASO,UNI,šw
DEL,RPV,A,ASO,DUP,čw
DEL,RPV,A,ASO,DCT,lšw
DEL,RPV,A,ASO,AGG,ršw
DEL,RPV,A,ASO,SEG,mšw
DEL,RPV,A,ASO,CPN,řšw
DEL,RPV,A,ASO,COH,nšw
DEL,RPV,A,ASO,CST,ňšw
DEL,RPV,A,ASO,MLT,ššw
DEL,RPV,A,VAR,UNI,zw
DEL,RPV,A,VAR,DUP,żw
DEL,RPV,A,VAR,DCT,lzw
